No.	T	dL
21667	133.46315	4.36919975
21668	133.3768311	4.36089897
21669	133.4204102	4.36643219
21670	133.3078308	4.35259819
21671	133.1427612	4.36366653
21672	133.0961304	4.34152985
21673	132.8999176	4.37196732
21674	132.7016296	4.32492638
21675	132.6452637	4.35536385
21676	132.5695038	4.3166256
21677	132.6024475	4.35536385
21678	132.480011	4.3304615
21679	132.3496857	4.3304615
21680	132.4683075	4.32215881
21681	132.386673	4.32215881
21682	132.2223358	4.3304615
21683	132.096817	4.32215881
21684	131.9819794	4.33322716
21685	131.847702	4.31939316
21686	131.9352722	4.30832481
21687	131.8768158	4.29172134
21688	131.7493897	4.28618813
21689	131.6071777	4.31109047
21690	131.5175476	4.28618813
21691	131.4932404	4.28895569
21692	131.2303009	4.29172134
21693	131.2282867	4.29172134
21694	131.1717987	4.25851631
21695	131.0421906	4.23637962
21696	130.9603272	4.280653
21697	130.9164124	4.24468231
21698	130.8141022	4.27788734
21699	130.7652893	4.27788734
21700	130.7028809	4.26958466
21701	130.5107422	4.27511978
21702	130.3761292	4.26405144
21703	130.2102509	4.27511978
21704	130.2599487	4.26405144
21705	130.1828766	4.26128387
21706	130.0394592	4.24744797
21707	129.9905853	4.25021553
21708	129.9544678	4.25021553
21709	129.9221802	4.23637962
21710	129.7718353	4.25021553
21711	129.7200775	4.25575066
21712	129.6019287	4.23361397
21713	129.6145325	4.23914719
21714	129.396637	4.23637962
21715	129.2774353	4.23361397
21716	129.1697846	4.21424484
21717	129.0515289	4.20870972
21718	129.0828247	4.21977806
21719	128.9322357	4.2170105
21720	128.7277374	4.22531128
21721	128.7600708	4.19210815
21722	128.6475983	4.18934059
21723	128.6504669	4.17550468
21724	128.4371338	4.20040894
21725	128.414566	4.18380547
21726	128.4194489	4.19210815
21727	128.221695	4.17550468
21728	128.1697998	4.18380547
21729	128.222702	4.1672039
21730	128.2794952	4.15890312
21731	128.1248474	4.18380547
21732	128.0914459	4.18380547
21733	127.8779068	4.17273712
21734	127.835762	4.17273712
21735	127.7259979	4.15060043
21736	127.6319046	4.17550468
21737	127.6054382	4.14783478
21738	127.5691681	4.16166878
21739	127.3878403	4.139534
21740	127.4230957	4.12569809
21741	127.1936035	4.12846565
21742	127.1681442	4.12293053
21743	126.9581451	4.11739731
21744	126.9522324	4.13676643
21745	126.7902985	4.12569809
21746	126.7323685	4.14783478
21747	126.715622	4.11186218
21748	126.579155	4.10909462
21749	126.4907913	4.10079384
21750	126.4820023	4.09802628
21751	126.3916016	4.05375481
21752	126.2854538	4.08142471
21753	126.1508942	4.10079384
21754	126.08107	4.08972549
21755	125.8157196	4.08695793
21756	125.7999878	4.08419228
21757	125.6111755	4.08972549
21758	125.4695129	4.03715134
21759	125.537384	4.07588959
21760	125.5383987	4.08142471
21761	125.389801	4.08142471
21762	125.2038956	4.08419228
21763	125.2589111	4.06758881
21764	125.1791534	4.07588959
21765	124.9862442	4.04821968
21766	125.0216675	4.03715134
21767	124.9183121	4.04545212
21768	124.7883606	4.06205559
21769	124.709549	4.03715134
21770	124.7449722	4.01778221
21771	124.5883713	4.0039463
21772	124.6504059	4.01224709
21773	124.6287003	4.02331543
21774	124.5498734	4.05098724
21775	124.3882904	4.02331543
21776	124.3911743	4.02331543
21777	124.1605377	4.02885056
21778	124.0037537	4.03161812
21779	124.0086746	4.05098724
21780	123.7936478	4.02608299
21781	123.7866821	4.04268646
21782	123.6228485	4.02054977
21783	123.6189423	4.02331543
21784	123.4610138	3.9901123
21785	123.3949509	3.98180962
21786	123.2250443	4.00117874
21787	123.0768814	3.98734474
21788	123.0442505	4.01224709
21789	123.1084824	3.99287796
21790	122.9939346	3.99841309
21791	122.968277	3.98457718
21792	122.9711533	3.99841309
21793	122.9188004	3.98457718
21794	122.7666321	3.95137215
21795	122.6598282	3.96797562
21796	122.4710159	3.93477058
21797	122.3690949	3.95690727
21798	122.2325974	3.92370224
21799	122.1168671	3.95137215
21800	121.9961624	3.94307137
21801	121.8328552	3.96797562
21802	121.8694687	3.94860458
21803	121.8733826	3.9264679
21804	121.7022324	3.93200302
21805	121.7853394	3.92093468
21806	121.7050934	3.92370224
21807	121.6071472	3.92923546
21808	121.2979813	3.9126339
21809	121.2405243	3.93477058
21810	121.0967789	3.90433311
21811	121.0522614	3.90433311
21812	120.9719391	3.89603043
21813	120.8598633	3.92923546
21814	120.8023682	3.92093468
21815	120.8330765	3.88496208
21816	120.7290039	3.88219643
21817	120.6912918	3.88496208
21818	120.6207962	3.88496208
21819	120.6158218	3.8766613
21820	120.54245	3.85175705
21821	120.4323502	3.87112808
21822	120.4094544	3.85452461
21823	120.2089844	3.89049721
21824	119.9865646	3.84899139
21825	119.9915161	3.86005974
21826	119.8078232	3.83792305
21827	119.6220093	3.85175705
21828	119.6756897	3.85452461
21829	119.6934586	3.85175705
21830	119.5265884	3.84622383
21831	119.4629746	3.83792305
21832	119.4092789	3.84345627
21833	119.3714752	3.82408714
21834	119.2650757	3.81578636
21835	119.2123795	3.82962227
21836	119.0761795	3.82408714
21837	118.9747009	3.82962227
21838	118.8235474	3.80471802
21839	118.7836151	3.81578636
21840	118.597496	3.80748558
21841	118.4152222	3.79918289
21842	118.2171402	3.79364967
21843	118.2469559	3.80471802
21844	118.2519226	3.81855392
21845	118.1444702	3.79364967
21846	118.1732636	3.81855392
21847	118.0397186	3.81578636
21848	118.1034927	3.79641724
21849	117.9869156	3.76044464
21850	117.7945023	3.7632122
21851	117.8603668	3.77981377
21852	117.7516403	3.79364967
21853	117.5551834	3.79088211
21854	117.557251	3.81025124
21855	117.4963303	3.79088211
21856	117.4654312	3.79641724
21857	117.359726	3.75767708
21858	117.0872498	3.79918289
21859	117.0233612	3.77981377
21860	116.9615402	3.7770462
21861	116.9715042	3.75767708
21862	116.7967987	3.73830795
21863	116.7687759	3.74660873
21864	116.7257996	3.75491142
21865	116.6079254	3.76874542
21866	116.6118774	3.77981377
21867	116.4370575	3.76044464
21868	116.3901062	3.74660873
21869	116.2891998	3.7134037
21870	116.2451553	3.72723961
21871	116.1751633	3.7134037
21872	115.9902115	3.72723961
21873	116.0211945	3.68850136
21874	116.0681686	3.70787048
21875	115.8412094	3.71617126
21876	115.7821884	3.70510292
21877	115.71418	3.73000717
21878	115.6220779	3.72170639
21879	115.5690384	3.66359711
21880	115.5890122	3.69403458
21881	115.4679642	3.66359711
21882	115.3978729	3.70233536
21883	115.2106171	3.66359711
21884	115.0343323	3.66913223
21885	115.0813599	3.65252876
21886	114.9591751	3.68850136
21887	114.8440323	3.67189789
21888	114.9081574	3.66082954
21889	114.7848892	3.69126892
21890	114.6815949	3.67189789
21891	114.788826	3.6857338
21892	114.6345139	3.6857338
21893	114.6976318	3.67189789
21894	114.6655502	3.66636467
21895	114.6605301	3.64422798
21896	114.5261841	3.66913223
21897	114.3788834	3.64699554
21898	114.2875671	3.6857338
21899	114.1410217	3.66636467
21900	114.0889053	3.65529633
21901	114.1610413	3.65529633
21902	113.9393692	3.67189789
21903	113.7777176	3.64422798
21904	113.7074051	3.64146042
21905	113.4985046	3.65252876
21906	113.5467224	3.63315964
21907	113.3548737	3.6359272
21908	113.3427734	3.6497612
21909	113.1972199	3.61655807
21910	113.2463074	3.62209129
21911	113.2151718	3.61379051
21912	113.0443344	3.59995461
21913	112.9517899	3.62762642
21914	112.6903458	3.62485886
21915	112.5364838	3.62209129
21916	112.5787201	3.59442139
21917	112.5143204	3.60272217
21918	112.5937805	3.58335304
21919	112.433815	3.60548973
21920	112.3442993	3.57781792
21921	112.3461685	3.56951714
21922	112.2828064	3.54738045
21923	112.2434845	3.57781792
21924	112.016037	3.56398201
21925	111.9706345	3.57505035
21926	111.723793	3.54738045
21927	111.6632996	3.54461288
21928	111.5847855	3.53077888
21929	111.6209717	3.56121635
21930	111.5001144	3.5363121
21931	111.4980469	3.54738045
21932	111.3912201	3.52524376
21933	111.1078644	3.5224762
21934	111.088562	3.50310707
21935	111.0290527	3.51417542
21936	110.8636017	3.50033951
21937	110.6687622	3.50587463
21938	110.5021668	3.50033951
21939	110.4324875	3.48927116
21940	110.4102173	3.48650551
21941	110.2870483	3.47820473
21942	110.2668762	3.46990204
21943	110.058609	3.47820473
21944	110.0021057	3.43669701
21945	110.0577393	3.4726696
21946	110.054596	3.45606804
21947	109.8766861	3.45883369
21948	109.7260284	3.44499969
21949	109.7371674	3.44499969
21950	109.6825104	3.45053291
21951	109.5368958	3.43946457
21952	109.3659439	3.45053291
21953	109.3932724	3.43946457
21954	109.2616425	3.42839622
21955	109.2181091	3.40072632
21956	108.9549103	3.38689041
21957	108.8728485	3.42009544
21958	108.6844482	3.37028885
21959	108.6459351	3.39795876
21960	108.452385	3.35368538
21961	108.4188843	3.40349388
21962	108.3064041	3.37858963
21963	108.2638474	3.38412285
21964	108.151329	3.36475372
21965	108.111702	3.36475372
21966	108.0782089	3.3453846
21967	108.0518494	3.36752129
21968	107.9209518	3.35091782
21969	107.7647095	3.3453846
21970	107.8783646	3.34261703
21971	108.0031662	3.33431625
21972	107.705864	3.33154869
21973	107.5282517	3.32324791
21974	107.3170242	3.31494713
21975	107.2296448	3.309412
21976	107.1371765	3.295578
21977	107.0009842	3.29281044
21978	106.9247589	3.309412
21979	106.9095459	3.295578
21980	106.686882	3.28450966
21981	106.6847916	3.27620697
21982	106.5882034	3.25407219
21983	106.7071686	3.27344131
21984	106.55056	3.27897453
21985	106.4091721	3.27897453
21986	106.3613892	3.25130463
21987	106.4142456	3.25130463
21988	106.2260666	3.25407219
21989	105.9878922	3.23470116
21990	105.9644241	3.25683784
21991	105.8055115	3.20979881
21992	105.6609345	3.23470116
21993	105.4765167	3.20979881
21994	105.5203323	3.21809959
21995	105.4428558	3.21809959
21996	105.3206558	3.20703125
21997	105.1890793	3.20426369
21998	105.1757355	3.20426369
21999	105.1104813	3.19042778
22000	105.0259171	3.19319534
22001	104.9534378	3.182127
22002	104.7912598	3.19319534
22003	104.5575562	3.17105865
22004	104.5125656	3.17936134
22005	104.4584885	3.182127
22006	104.399292	3.17105865
22007	104.3441238	3.18766212
22008	104.1123581	3.17659378
22009	104.197052	3.13508797
22010	104.1879196	3.17659378
22011	104.0949478	3.182127
22012	104.1429215	3.15168953
22013	103.9630966	3.17659378
22014	103.9518433	3.19042778
22015	103.7955475	3.16275787
22016	103.8169861	3.17382622
22017	103.5010376	3.13785362
22018	103.4570541	3.11571693
22019	103.4406815	3.08251381
22020	103.2933655	3.09081459
22021	103.1828003	3.10188293
22022	103.0477448	3.1046505
22023	102.9279862	3.10188293
22024	102.8613892	3.11018372
22025	102.7200851	3.09911537
22026	102.7835159	3.10188293
22027	102.7098694	3.10741615
22028	102.7251968	3.14062119
22029	102.725174	3.11018372
22030	102.6002502	3.09081459
22031	102.5459595	3.06037712
22032	102.3675308	3.08804703
22033	102.2610321	3.04377365
22034	102.3164139	3.05207443
22035	102.1072159	3.06037712
22036	101.9493027	3.03824043
22037	101.9215927	3.04377365
22038	101.87854	3.04654121
22039	101.7768555	3.05207443
22040	101.680481	3.02440453
22041	101.6107483	3.02163696
22042	101.4855423	3.04377365
22043	101.4238892	3.01610374
22044	101.3940506	3.02717209
22045	101.2862701	3.00780296
22046	101.1281204	3.01887131
22047	101.0305634	3.02163696
22048	101.0880127	3.01056862
22049	100.9411011	3.02993965
22050	100.8588867	3.00226784
22051	100.7324448	3.01056862
22052	100.5371628	2.98566628
22053	100.4805374	2.99396706
22054	100.3766632	2.98013115
22055	100.4362946	2.98289871
22056	100.3529358	2.98566628
22057	100.2603684	2.96629524
22058	100.0638428	2.97183037
22059	99.94129181	2.94969368
22060	99.94345093	2.93585777
22061	99.89293671	2.95522881
22062	99.75813293	2.93309212
22063	99.84864807	2.96629524
22064	99.62415314	2.92202377
22065	99.45417023	2.92202377
22066	99.21195221	2.91095543
22067	99.13053894	2.92202377
22068	99.16246033	2.93585777
22069	99.27792358	2.91372108
22070	99.22844696	2.94416046
22071	99.15324402	2.94692612
22072	99.04589081	2.91648865
22073	98.96554565	2.9054203
22074	98.74990845	2.92478943
22075	98.75097656	2.91925621
22076	98.66629028	2.87221527
22077	98.60430145	2.91095543
22078	98.37007141	2.87498283
22079	98.23381042	2.90818787
22080	98.1408844	2.88051796
22081	98.12735748	2.87221527
22082	98.11812592	2.87498283
22083	98.11190033	2.8915844
22084	98.08400726	2.87221527
22085	98.13251495	2.86391449
22086	97.86284637	2.86391449
22087	97.72130585	2.85284615
22088	97.68930817	2.83070946
22089	97.61173248	2.87221527
22090	97.58575439	2.83070946
22091	97.51548004	2.83070946
22092	97.32827759	2.80027199
22093	97.36030579	2.83070946
22094	97.17414093	2.80857277
22095	97.11412048	2.81410789
22096	97.0592804	2.82240868
22097	96.85942078	2.79750443
22098	96.74755096	2.83070946
22099	96.74238586	2.79473877
22100	96.65435791	2.79473877
22101	96.55706024	2.81134033
22102	96.63671112	2.80027199
22103	96.582901	2.79473877
22104	96.39535522	2.77260208
22105	96.42850494	2.78920364
22106	96.09680939	2.78643608
22107	96.04079437	2.79197121
22108	95.83862305	2.7781353
22109	95.68294525	2.76706696
22110	95.7472229	2.7781353
22111	95.73901367	2.75599861
22112	95.53244019	2.77260208
22113	95.61438751	2.75876617
22114	95.5272522	2.76429939
22115	95.3072052	2.76983452
22116	95.25109863	2.75046539
22117	95.26361084	2.74493027
22118	95.19390869	2.76706696
22119	95.32273865	2.76429939
22120	95.18872833	2.75876617
22121	95.02877808	2.73939705
22122	94.97479248	2.76983452
22123	95.05059814	2.7283287
22124	94.96853638	2.75046539
22125	95.00069427	2.70065689
22126	94.86358643	2.71726036
22127	94.76380157	2.72279358
22128	94.59226227	2.71726036
22129	94.45806885	2.70895958
22130	94.30308533	2.69789124
22131	94.16883087	2.70065689
22132	94.13442993	2.70342445
22133	94.03256226	2.70619202
22134	93.90125275	2.70342445
22135	93.80756378	2.66191864
22136	93.70758057	2.68682289
22137	93.70758057	2.64808273
22138	93.69199371	2.70065689
22139	93.72315979	2.68405533
22140	93.57012177	2.65915108
22141	93.66169739	2.65915108
22142	93.45342255	2.6646862
22143	93.35337067	2.6785202
22144	93.22818756	2.6646862
22145	93.008255	2.6508503
22146	93.05939484	2.65361786
22147	92.97595978	2.63424873
22148	93.00717163	2.64254951
22149	92.74226379	2.61211205
22150	92.70153046	2.6508503
22151	92.78084564	2.62594604
22152	92.57940674	2.65361786
22153	92.46878052	2.62594604
22154	92.41757965	2.63701439
22155	92.46769714	2.6148777
22156	92.32061768	2.61211205
22157	92.03646088	2.60657692
22158	92.02909851	2.60934448
22159	91.92875671	2.59274292
22160	91.93288422	2.60380936
22161	91.82733154	2.56783867
22162	91.77194214	2.57890701
22163	91.69764709	2.56507111
22164	91.65592957	2.57890701
22165	91.53663635	2.57337189
22166	91.43209076	2.57337189
22167	91.47599792	2.55677032
22168	91.45818329	2.5512352
22169	91.39644623	2.56507111
22170	91.35253143	2.55953789
22171	91.27513123	2.55677032
22172	91.22598267	2.55677032
22173	91.05960083	2.51803207
22174	90.94017792	2.5374012
22175	90.76217651	2.54016685
22176	90.71820831	2.53463364
22177	90.76108551	2.53463364
22178	90.65421295	2.5374012
22179	90.47937775	2.50696373
22180	90.3576355	2.54293442
22181	90.22779846	2.51526451
22182	90.34718323	2.52079773
22183	90.20579529	2.4875927
22184	90.15326691	2.49036026
22185	90.11341095	2.48205948
22186	90.0735321	2.49312782
22187	89.93621826	2.51249695
22188	89.82285309	2.4875927
22189	89.82176971	2.46269035
22190	89.7284317	2.49312782
22191	89.63290405	2.46269035
22192	89.447052	2.45715523
22193	89.46907806	2.45992279
22194	89.38095093	2.45715523
22195	89.42718506	2.46545601
22196	89.51531982	2.45992279
22197	89.35474396	2.45438766
22198	89.30323792	2.45162201
22199	89.29690552	2.45162201
22200	89.25173187	2.44332123
22201	88.96702576	2.44608688
22202	88.88489532	2.41841698
22203	88.78092194	2.4377861
22204	88.71363068	2.4377861
22205	88.52112579	2.42118454
22206	88.4907074	2.4239502
22207	88.34752655	2.41288185
22208	88.33068848	2.39628029
22209	88.46120453	2.41841698
22210	88.4107132	2.39351273
22211	88.25808716	2.4239502
22212	88.29810333	2.39351273
22213	88.14347839	2.39628029
22214	88.19706726	2.3741436
22215	88.01178741	2.38521194
22216	87.92645264	2.39628029
22217	87.73582458	2.40181351
22218	87.6241684	2.37137604
22219	87.63686371	2.39628029
22220	87.52716064	2.38797951
22221	87.44921875	2.38797951
22222	87.33332062	2.35754204
22223	87.32061005	2.40181351
22224	87.15297699	2.37967682
22225	87.17819977	2.35200691
22226	87.05173492	2.34093857
22227	86.8829422	2.35200691
22228	86.72678375	2.33540535
22229	86.79432678	2.34370613
22230	86.77635193	2.34923935
22231	86.80683899	2.31880188
22232	86.59999084	2.32433701
22233	86.54514313	2.31880188
22234	86.46067047	2.32710266
22235	86.55349731	2.33817101
22236	86.32964325	2.28836441
22237	86.26094055	2.32987022
22238	86.32328796	2.29666519
22239	86.2113266	2.32987022
